audio_clipping,audio_clipping:confidence,background_noise_audible,background_noise_audible:confidence,overall_quality_of_the_audio,quiet_speaker,quiet_speaker:confidence,speaker_id,file_download,file_name,phrase,prompt,writer_id
no_clipping,1,light_noise,1,3.67,audible_speaker,1,40725179,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40725179_15895003.wav&key=test_key_TISTK,1249120_40725179_15895003.wav,My shower drain is full of hair every time.,Hair falling out,40925305
no_clipping,1,light_noise,1,3.67,audible_speaker,1,40725179,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40725179_32470003.wav&key=test_key_TISTK,1249120_40725179_32470003.wav,My skin is itching.,Skin issue,34987462
no_clipping,1,light_noise,1,3.67,audible_speaker,1,40725179,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40725179_39032104.wav&key=test_key_TISTK,1249120_40725179_39032104.wav,My son had his lip pierced and it is swollen and the skin inside on his lip is grey and looks infected.,Infected wound,43755034
no_clipping,1,light_noise,1,3.67,audible_speaker,1,40725179,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40725179_41273797.wav&key=test_key_TISTK,1249120_40725179_41273797.wav,I'm not good i feel dizzy,Feeling dizzy,44045955
no_clipping,1,light_noise,1,3.67,audible_speaker,1,40725179,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40725179_52542559.wav&key=test_key_TISTK,1249120_40725179_52542559.wav,I feel depressed when I see my hair falling out,Hair falling out,44118742
no_clipping,1,light_noise,1,3.67,audible_speaker,1,40725179,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40725179_65087889.wav&key=test_key_TISTK,1249120_40725179_65087889.wav,I get terrible headaches every few months and when I get them my vision is affected.,Head ache,19638651
no_clipping,1,light_noise,1,3.67,audible_speaker,1,40725179,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40725179_66589101.wav&key=test_key_TISTK,1249120_40725179_66589101.wav,I fell a stiffness in my elbows and shoulders,Joint pain,43913997
no_clipping,1,light_noise,1,3.67,audible_speaker,1,40725179,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40725179_72843537.wav&key=test_key_TISTK,1249120_40725179_72843537.wav,I have a pain in my joint,Joint pain,44045955
no_clipping,1,light_noise,1,3.67,audible_speaker,1,40725179,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40725179_87397845.wav&key=test_key_TISTK,1249120_40725179_87397845.wav,I feel like I went to an acupuncture's practice and had 100 needles in my shoulder,Shoulder pain,44164300
no_clipping,1,light_noise,1,3.67,audible_speaker,1,40725179,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40725179_90876204.wav&key=test_key_TISTK,1249120_40725179_90876204.wav,I have a hair shortage,Hair falling out,44340112
no_clipping,1,light_noise,1,3.67,audible_speaker,1,40725179,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40725179_97677654.wav&key=test_key_TISTK,1249120_40725179_97677654.wav,I have acne all over my face,Acne,21665495
no_clipping,1,light_noise,1,3.67,audible_speaker,1,40725179,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_40725179_98894940.wav&key=test_key_TISTK,1249120_40725179_98894940.wav,My grandmother last year went to hospital because she was having a hard time breathing,Hard to breath,38687371
no_clipping,1,light_noise,0.6643,3.67,audible_speaker,1,41087148,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_41087148_104950952.wav&key=test_key_TISTK,1249120_41087148_104950952.wav,Have severe cold and cough,Cough,43985758
no_clipping,1,light_noise,1,3.67,audible_speaker,1,41087148,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_41087148_107682506.wav&key=test_key_TISTK,1249120_41087148_107682506.wav,My kee is swallowing which indicates i have an infected wound,Infected wound,21665495
no_clipping,0.6599,light_noise,0.6599,3.67,audible_speaker,1,41087148,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_41087148_12583688.wav&key=test_key_TISTK,1249120_41087148_12583688.wav,Everything looks like beeing in a smoky area.,Blurry vision,34987462
no_clipping,1,light_noise,1,3.67,audible_speaker,1,41087148,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_41087148_13842202.wav&key=test_key_TISTK,1249120_41087148_13842202.wav,I feel like the world goes round and round,Feeling dizzy,44118742
no_clipping,1,light_noise,1,3.67,audible_speaker,1,41087148,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_41087148_18492050.wav&key=test_key_TISTK,1249120_41087148_18492050.wav,My back hurts a lot when I bend,Back pain,41918114
no_clipping,1,light_noise,1,3.67,audible_speaker,1,41087148,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_41087148_20602731.wav&key=test_key_TISTK,1249120_41087148_20602731.wav,I feel sad like hurt or pain,Emotional pain,44045955
no_clipping,1,light_noise,1,3.67,audible_speaker,1,41087148,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_41087148_27536390.wav&key=test_key_TISTK,1249120_41087148_27536390.wav,I always feel like I have menstrual pains even if I don't have my period.,Internal pain,44130352
no_clipping,1,light_noise,1,3.67,audible_speaker,1,41087148,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_41087148_29002117.wav&key=test_key_TISTK,1249120_41087148_29002117.wav,I feel a great pain in my shoulder joint and it does not go away,Joint pain,44066678
no_clipping,1,light_noise,0.6552,3.67,audible_speaker,1,41087148,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_41087148_35311923.wav&key=test_key_TISTK,1249120_41087148_35311923.wav,The worst headache was during a hangover in my twenties: I sincerely thought I was going to die from brain inflammation.,Head ache,44130352
no_clipping,0.6645,light_noise,1,3.67,audible_speaker,1,41087148,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_41087148_37930370.wav&key=test_key_TISTK,1249120_41087148_37930370.wav,I feel a great amount of pressure on the sides of my neck,Shoulder pain,43767396
no_clipping,1,light_noise,1,3.67,audible_speaker,1,41087148,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_41087148_41229173.wav&key=test_key_TISTK,1249120_41087148_41229173.wav,I feel aching on my insides.,Internal pain,43755034
no_clipping,0.6667,light_noise,1,3.67,audible_speaker,1,41087148,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_41087148_47322319.wav&key=test_key_TISTK,1249120_41087148_47322319.wav,I feel like something is squeezing my lungs.,Hard to breath,34987462
no_clipping,1,light_noise,1,3.67,audible_speaker,1,41087148,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_41087148_50154301.wav&key=test_key_TISTK,1249120_41087148_50154301.wav,My chest hurts when I go to take a breath,Hard to breath,43913997
no_clipping,1,light_noise,1,3.67,audible_speaker,1,41087148,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_41087148_53956278.wav&key=test_key_TISTK,1249120_41087148_53956278.wav,i hit the ground when trying to shoot a basketball,Injury from sports,43930147
no_clipping,1,light_noise,1,3.67,audible_speaker,1,41087148,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_41087148_56105550.wav&key=test_key_TISTK,1249120_41087148_56105550.wav,The joints in my fingers are painful in the morning.,Joint pain,44140394
no_clipping,1,light_noise,1,3.67,audible_speaker,1,41087148,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_41087148_59023832.wav&key=test_key_TISTK,1249120_41087148_59023832.wav,i feel sad,Emotional pain,44124309
no_clipping,1,light_noise,1,3.67,audible_speaker,1,41087148,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_41087148_78155166.wav&key=test_key_TISTK,1249120_41087148_78155166.wav,"my child has cough all night, she can't sleep",Cough,44063565
no_clipping,1,light_noise,1,3.67,audible_speaker,1,41087148,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_41087148_78874302.wav&key=test_key_TISTK,1249120_41087148_78874302.wav,I feel like I've always got something in my throat,Cough,44164300
no_clipping,1,light_noise,1,3.67,audible_speaker,1,41087148,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_41087148_82566436.wav&key=test_key_TISTK,1249120_41087148_82566436.wav,"I may have overdone it with the weightlifting, because I am afraid I may have torn a muscle on my back.",Injury from sports,44130352
no_clipping,1,light_noise,1,3.67,audible_speaker,1,41087148,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_41087148_83155366.wav&key=test_key_TISTK,1249120_41087148_83155366.wav,I feel emotionally crushed,Emotional pain,43730599
no_clipping,1,light_noise,1,3.67,audible_speaker,1,41087148,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_41087148_94405986.wav&key=test_key_TISTK,1249120_41087148_94405986.wav,I get big patches of irritated pimples on my back and they hurt.,Acne,43755034
no_clipping,1,light_noise,1,3.67,audible_speaker,1,41087148,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_41087148_99456007.wav&key=test_key_TISTK,1249120_41087148_99456007.wav,Sometimes my body feels week without reason,Body feels weak,38687371
no_clipping,1,light_noise,1,3.67,audible_speaker,1,41087148,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_41087148_99922151.wav&key=test_key_TISTK,1249120_41087148_99922151.wav,My neck has been sore since the accident.,Neck pain,44140394
no_clipping,1,light_noise,1,3.67,audible_speaker,1,41150153,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_41150153_101356740.wav&key=test_key_TISTK,1249120_41150153_101356740.wav,I think I sprained my ankle it really hurts.,Injury from sports,1883056
no_clipping,1,light_noise,0.6599,3.67,audible_speaker,1,41150153,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_41150153_106317443.wav&key=test_key_TISTK,1249120_41150153_106317443.wav,I have some pain when i'm walking around my knees,Joint pain,13121046
no_clipping,1,light_noise,1,3.67,audible_speaker,1,41150153,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_41150153_107107833.wav&key=test_key_TISTK,1249120_41150153_107107833.wav,I get chills and aches all over.,Feeling cold,1883056
no_clipping,1,light_noise,1,3.67,audible_speaker,1,41150153,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_41150153_15780025.wav&key=test_key_TISTK,1249120_41150153_15780025.wav,My skin is very dry and peeling.,Skin issue,1883056
no_clipping,1,light_noise,1,3.67,audible_speaker,1,41150153,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_41150153_16451370.wav&key=test_key_TISTK,1249120_41150153_16451370.wav,In the morning my respiration is loud.,Hard to breath,13121046
no_clipping,1,light_noise,1,3.67,audible_speaker,1,41150153,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_41150153_22643056.wav&key=test_key_TISTK,1249120_41150153_22643056.wav,I was very active in sports but now my body is feeling pain.,Injury from sports,13121046
no_clipping,1,light_noise,1,3.67,audible_speaker,1,41150153,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_41150153_24537032.wav&key=test_key_TISTK,1249120_41150153_24537032.wav,My hair is falling out in bunches.,Hair falling out,1883056
no_clipping,1,light_noise,1,3.67,audible_speaker,1,41150153,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_41150153_27469576.wav&key=test_key_TISTK,1249120_41150153_27469576.wav,It feels like someone is hitting my head with a hammer.  I feel pain on the top of my head and it throbs.,Head ache,11106820
no_clipping,1,light_noise,1,3.67,audible_speaker,1,41150153,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_41150153_28691888.wav&key=test_key_TISTK,1249120_41150153_28691888.wav,I think there's fluid in my ears.,Ear ache,1883056
no_clipping,1,light_noise,1,3.67,audible_speaker,0.6757,41150153,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_41150153_34847384.wav&key=test_key_TISTK,1249120_41150153_34847384.wav,When I get out of bed in the morning my body feels very weak.,Body feels weak,1883056
no_clipping,1,light_noise,1,3.67,audible_speaker,1,41150153,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_41150153_38743740.wav&key=test_key_TISTK,1249120_41150153_38743740.wav,Since I went into the forest  I have pain on my ear,Ear ache,13121046
no_clipping,1,light_noise,1,3.67,audible_speaker,1,41150153,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_41150153_39549186.wav&key=test_key_TISTK,1249120_41150153_39549186.wav,It itches inside my ears.,Ear ache,1883056
no_clipping,1,light_noise,1,3.67,audible_speaker,0.669,41150153,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_41150153_45936085.wav&key=test_key_TISTK,1249120_41150153_45936085.wav,When i'm driving my eyes see in double,Blurry vision,13121046
no_clipping,1,light_noise,1,3.67,audible_speaker,1,41150153,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_41150153_65784848.wav&key=test_key_TISTK,1249120_41150153_65784848.wav,When I play sports  I have some burning sensation in my spine,Back pain,13121046
no_clipping,1,light_noise,1,3.67,audible_speaker,1,41150153,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_41150153_67861042.wav&key=test_key_TISTK,1249120_41150153_67861042.wav,"I am struggling to bear weight on my knee, when i stand straight I feel and hear a loud popping noise.",Knee pain,14026697
no_clipping,1,light_noise,1,3.67,audible_speaker,1,41150153,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_41150153_73156845.wav&key=test_key_TISTK,1249120_41150153_73156845.wav,is my cut infected or just healing?,Infected wound,18549673
no_clipping,1,light_noise,1,3.67,audible_speaker,1,41150153,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_41150153_79555073.wav&key=test_key_TISTK,1249120_41150153_79555073.wav,My head hurts in the back and the pain lasts all day.,Head ache,1883056
no_clipping,1,light_noise,1,3.67,audible_speaker,1,41150153,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_41150153_79634683.wav&key=test_key_TISTK,1249120_41150153_79634683.wav,I have shooting pains up and down my back.,Back pain,1883056
no_clipping,1,light_noise,1,3.67,audible_speaker,1,41150153,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_41150153_81340324.wav&key=test_key_TISTK,1249120_41150153_81340324.wav,I've been over my cold for weeks but still cough every day.,Cough,19638651
no_clipping,1,light_noise,1,3.67,audible_speaker,1,41150153,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_41150153_83422974.wav&key=test_key_TISTK,1249120_41150153_83422974.wav,My shoulder hurts when I try to reach something above my head.,Shoulder pain,19638651
no_clipping,1,light_noise,1,3.67,audible_speaker,1,41150153,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_41150153_87952360.wav&key=test_key_TISTK,1249120_41150153_87952360.wav,I can't turn my neck to the left without feeling a stabbing pain,Neck pain,14026697
no_clipping,1,light_noise,1,3.67,audible_speaker,1,41150153,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_41150153_91801944.wav&key=test_key_TISTK,1249120_41150153_91801944.wav,My knees seem to grind as I go up or down stairs.,Knee pain,19638651
no_clipping,1,light_noise,1,3.67,audible_speaker,1,41150153,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_41150153_94285511.wav&key=test_key_TISTK,1249120_41150153_94285511.wav,I have pain in my chest that saddens me.,Heart hurts,11106820
no_clipping,1,light_noise,1,3.67,audible_speaker,1,41150153,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_41150153_99702052.wav&key=test_key_TISTK,1249120_41150153_99702052.wav,I feel really sad all the time.,Emotional pain,1883056
no_clipping,1,light_noise,0.6579,3.67,audible_speaker,1,41203338,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_41203338_108806474.wav&key=test_key_TISTK,1249120_41203338_108806474.wav,My arm hurts when I stretch,Muscle pain,42082009
no_clipping,1,light_noise,0.6573,3.67,audible_speaker,1,41203338,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_41203338_109901571.wav&key=test_key_TISTK,1249120_41203338_109901571.wav,I feel pain in my heart when I wake up,Heart hurts,21665495
no_clipping,1,light_noise,1,3.67,audible_speaker,1,41203338,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_41203338_23762123.wav&key=test_key_TISTK,1249120_41203338_23762123.wav,I don't have full range of motion with my arms,Shoulder pain,43913997
no_clipping,1,light_noise,1,3.67,audible_speaker,1,41203338,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_41203338_36315776.wav&key=test_key_TISTK,1249120_41203338_36315776.wav,I have throbing in my shoulder,Shoulder pain,44164300
no_clipping,1,light_noise,1,3.67,audible_speaker,1,41203338,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_41203338_39499003.wav&key=test_key_TISTK,1249120_41203338_39499003.wav,I can't stand up or sit down I have a pain in my back that annoys me,Back pain,43318517
no_clipping,1,light_noise,0.6597,3.67,audible_speaker,1,41203338,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_41203338_42388784.wav&key=test_key_TISTK,1249120_41203338_42388784.wav,I travelled by plane a few days ago and this time during landing my ears remained clogged and painful.,Ear ache,44130352
